phone	NN	9	dobj	O
is	VBZ	14	cop	O
less	JJR	3	ccomp	O
than	IN	16	case	O
useless	JJ	14	advcl	O
!	.	1	punct	O

Great	JJ	2	amod	O
laptop	NN	0	ROOT	O
that	WDT	4	nsubj	O
offers	VBZ	2	acl:relcl	O
many	JJ	7	amod	O
great	JJ	7	amod	O
features	NNS	4	dobj	B-ASP
!	.	2	punct	O

they	PRP	3	nsubj	O
have	VBP	3	aux	O
done	VBN	0	ROOT	O
absolutely	RB	5	advmod	O
nothing	NN	3	dobj	O
to	TO	7	mark	O
fix	VB	5	acl	O
the	DT	10	det	O
computer	NN	10	compound	O
problem	NN	7	dobj	O
.	.	3	punct	O

One	CD	2	nummod	O
night	NN	4	nmod:tmod	O
I	PRP	4	nsubj	O
turned	VBD	0	ROOT	O
the	DT	7	det	O
freaking	VBG	7	amod	O
thing	NN	4	dobj	O
off	IN	4	compound:prt	O
after	IN	10	mark	O
using	VBG	4	advcl	O
it	PRP	10	dobj	O
,	,	4	punct	O
the	DT	15	det	O
next	JJ	15	amod	O
day	NN	17	nsubj	O
I	CD	15	nummod	O
turn	VBP	4	parataxis	O
it	PRP	17	dobj	O
on	IN	17	compound:prt	O
,	,	17	punct	O
no	DT	22	neg	O
GUI	NNP	17	dobj	B-ASP
,	,	22	punct	O
screen	NN	22	appos	B-ASP
all	DT	24	advmod	O
dark	JJ	29	amod	O
,	,	29	punct	O
power	NN	29	compound	B-ASP
light	NN	25	dep	I-ASP
steady	JJ	34	amod	O
,	,	34	punct	O
hard	JJ	34	amod	B-ASP
drive	NN	34	compound	I-ASP
light	NN	29	dep	I-ASP
steady	JJ	34	amod	O
and	CC	35	cc	O
not	RB	38	neg	O
flashing	VBG	35	conj	O
as	IN	42	mark	O
it	PRP	42	nsubj	O
usually	RB	42	advmod	O
does	VBZ	35	dep	O
.	.	4	punct	O

Still	RB	3	advmod	O
pretty	RB	3	advmod	O
pricey	JJ	0	ROOT	O
,	,	3	punct	O
but	CC	3	cc	O
I	PRP	9	nsubj	O
've	VBP	9	aux	O
been	VBN	9	aux	O
putting	VBG	3	conj	O
off	RP	9	compound:prt	O
money	NN	9	dobj	O
for	IN	14	case	O
a	DT	14	det	O
while	NN	9	nmod	O
as	IN	19	case	O
a	DT	19	det	O
little	JJ	19	amod	O
Macbook	NNP	19	compound	O
Fund	NNP	14	nmod	O
,	,	3	punct	O
and	CC	3	cc	O
finally	RB	23	advmod	O
got	VBD	3	conj	O
to	TO	25	mark	O
use	VB	23	xcomp	O
it	PRP	25	dobj	O
.	.	3	punct	O

I	PRP	2	nsubj	O
took	VBD	0	ROOT	O
it	PRP	2	dobj	O
back	RP	2	compound:prt	O
for	IN	12	case	O
an	DT	12	det	O
Asus	NNP	12	compound	O
and	CC	7	cc	O
same	JJ	7	conj	O
thing	NN	12	compound	O
blue	JJ	12	amod	O
screen	NN	2	nmod	O
which	WDT	14	nsubj	O
required	VBD	12	acl:relcl	O
me	PRP	14	dobj	O
to	TO	17	mark	O
remove	VB	14	xcomp	O
the	DT	19	det	O
battery	NN	17	dobj	B-ASP
to	TO	21	mark	O
reset	VB	17	advcl	O
.	.	2	punct	O

In	IN	3	case	O
the	DT	3	det	O
shop	NN	8	nmod	O
,	,	8	punct	O
these	DT	6	det	O
MacBooks	NNS	8	nsubjpass	O
are	VBP	8	auxpass	O
encased	VBN	0	ROOT	O
in	IN	13	case	O
a	DT	13	det	O
soft	JJ	13	amod	O
rubber	NN	13	compound	B-ASP
enclosure	NN	8	nmod	I-ASP
so	IN	18	mark	O
you	PRP	18	nsubj	O
will	MD	18	aux	O
never	RB	18	neg	O
know	VB	8	advcl	O
about	IN	22	case	O
the	DT	22	det	O
razor	NN	22	compound	O
edge	NN	18	nmod	B-ASP
until	IN	25	mark	O
you	PRP	25	nsubj	O
buy	VBP	18	advcl	O
it	PRP	25	dobj	O
,	,	18	punct	O
get	VB	18	dep	O
it	PRP	28	dobj	O
home	RB	28	advmod	O
,	,	18	punct	O
break	VB	18	conj	O
the	DT	34	det	O
seal	NN	32	dobj	O
and	CC	18	cc	O
use	VB	18	conj	O
it	PRP	36	dobj	O
-LRB-	-LRB-	41	punct	O
very	RB	40	advmod	O
clever	JJ	41	amod	O
con	NN	36	dep	O
-RRB-	-RRB-	41	punct	O
.	.	8	punct	O

However	RB	5	advmod	O
,	,	5	punct	O
the	DT	4	det	O
multi	NNS	5	nsubj	B-ASP
touch	VBP	0	ROOT	I-ASP
gestures	NNS	11	nsubj	I-ASP
and	CC	6	cc	O
large	JJ	10	amod	O
tracking	NN	10	compound	B-ASP
area	NN	6	conj	I-ASP
make	VBP	5	ccomp	O
having	VBG	11	xcomp	O
an	DT	15	det	O
external	JJ	15	amod	B-ASP
mouse	NN	12	dobj	I-ASP
unnecessary	JJ	15	amod	O
-LRB-	-LRB-	21	punct	O
unless	IN	21	mark	O
you	PRP	21	nsubj	O
're	VBP	21	cop	O
gaming	NN	12	dep	B-ASP
-RRB-	-RRB-	21	punct	O
.	.	5	punct	O

Plus	CC	4	cc	O
it	PRP	4	nsubj	O
is	VBZ	4	cop	O
small	JJ	0	ROOT	O
and	CC	4	cc	O
reasonably	RB	7	advmod	O
light	JJ	4	conj	O
so	IN	11	mark	O
I	PRP	11	nsubj	O
can	MD	11	aux	O
take	VB	4	advcl	O
it	PRP	11	dobj	O
with	IN	14	case	O
me	PRP	11	nmod	O
to	TO	18	case	O
and	CC	15	cc	O
from	IN	15	conj	O
work	NN	11	nmod	O
.	.	4	punct	O

I	PRP	2	nsubj	O
HATE	VBP	0	ROOT	O
this	DT	4	det	O
one	CD	2	dobj	O
.	.	2	punct	O

They	PRP	4	nsubj	O
were	VBD	4	cop	O
totally	RB	4	advmod	O
unconcerned	JJ	0	ROOT	O
that	IN	11	mark	O
the	DT	7	det	O
computer	NN	11	nsubjpass	O
was	VBD	11	auxpass	O
not	RB	11	neg	O
correctly	RB	11	advmod	O
repaired	VBN	4	ccomp	O
in	IN	15	case	O
the	DT	15	det	O
first	JJ	15	amod	O
place	NN	11	nmod	O
.	.	4	punct	O

Toshiba	NNP	4	nsubj	O
does	VBZ	4	aux	O
not	RB	4	neg	O
send	VB	0	ROOT	O
any	DT	6	det	O
one	CD	4	dobj	O
out	IN	4	compound:prt	O
unless	IN	11	mark	O
you	PRP	11	nsubj	O
have	VBP	11	aux	O
paid	VBN	4	advcl	O
extra	JJ	11	dobj	O
to	TO	14	mark	O
have	VB	11	advcl	O
the	DT	14	dobj	O
on	IN	18	case	O
site	NN	18	compound	O
repair	NN	15	nmod	O
done	VBN	18	acl	O
.	.	4	punct	O

Oh	UH	3	discourse	O
,	,	3	punct	O
boy	NN	0	ROOT	O
!	.	3	punct	O

But	CC	21	cc	O
while	IN	7	mark	O
this	DT	7	nsubj	O
is	VBZ	7	cop	O
one	CD	7	nummod	O
big	JJ	7	amod	O
advantage	NN	21	advcl	O
-LRB-	-LRB-	12	punct	O
as	IN	12	mark	O
you	PRP	12	nsubj	O
may	MD	12	aux	O
know	VB	21	dep	O
from	IN	15	case	O
the	DT	15	det	O
company	NN	12	nmod	O
s	VBZ	18	compound	O
recent	JJ	18	amod	O
commercials	NNS	12	dobj	O
-RRB-	-RRB-	12	punct	O
there	EX	21	expl	O
are	VBP	0	ROOT	O
other	JJ	23	amod	O
things	NNS	21	nsubj	O
to	TO	25	mark	O
consider	VB	23	acl	O
before	IN	27	mark	O
going	VBG	25	advcl	O
with	IN	29	case	O
Apple	NNP	27	nmod	O
.	.	21	punct	O

I	PRP	2	nsubj	O
love	VBP	0	ROOT	O
the	DT	4	det	O
way	NN	2	dobj	O
the	DT	7	det	O
entire	JJ	7	amod	O
suite	NN	10	nsubj	B-ASP
of	IN	9	case	I-ASP
software	NN	7	nmod	I-ASP
works	VBZ	4	acl:relcl	O
together	RB	10	advmod	O
.	.	2	punct	O

The	DT	2	det	O
speed	NN	4	nsubj	B-ASP
is	VBZ	4	cop	O
incredible	JJ	0	ROOT	O
and	CC	4	cc	O
I	PRP	4	conj	O
am	VBP	6	dep	O
more	JJR	7	advmod	O
than	IN	10	case	O
satisfied	JJ	8	advcl	O
.	.	4	punct	O

on	IN	4	case	O
the	DT	4	det	O
bright	JJ	4	amod	O
side	NN	0	ROOT	O
at	IN	12	advmod	O
least	JJS	5	mwe	O
I	PRP	12	nsubj	O
was	VBD	12	cop	O
n't	RB	12	neg	O
without	IN	12	case	O
my	PRP$	12	nmod:poss	O
laptop	NN	4	nmod	O
for	IN	16	case	O
long	RB	16	advmod	O
this	DT	16	det	O
time	NN	12	nmod	O
!	.	4	punct	O

This	DT	2	det	O
laptop	NN	3	nsubj	O
meets	VBZ	10	csubj	O
every	DT	5	det	O
expectation	NN	3	dobj	O
and	CC	5	cc	O
Windows	NNP	5	conj	B-ASP
7	CD	7	nummod	I-ASP
is	VBZ	10	cop	O
great	JJ	0	ROOT	O
!	.	10	punct	O

That	DT	2	nsubj	O
's	VBZ	0	ROOT	O
how	WRB	4	advmod	O
frustrating	VBG	6	dep	O
it	PRP	6	nsubj	O
was	VBD	2	ccomp	O
.	.	2	punct	O

I	PRP	4	nsubj	O
can	MD	4	aux	O
barely	RB	4	advmod	O
use	VB	0	ROOT	O
any	DT	7	det	O
usb	NN	7	compound	B-ASP
devices	NNS	4	dobj	I-ASP
because	IN	12	mark	O
they	PRP	12	nsubj	O
will	MD	12	aux	O
not	RB	12	neg	O
stay	VB	4	advcl	O
connected	JJ	12	xcomp	O
properly	RB	13	advmod	O
.	.	4	punct	O

The	DT	2	det	O
one	CD	7	nsubj	O
down	IN	4	case	O
side	NN	2	nmod	O
to	TO	6	case	O
it	PRP	4	nmod	O
is	VBZ	0	ROOT	O
that	IN	19	mark	O
when	WRB	11	advmod	O
I	PRP	11	nsubj	O
play	VBP	19	advcl	O
a	DT	14	det	O
certin	NN	14	compound	O
game	NN	11	dobj	O
on	IN	16	case	O
here	RB	11	nmod	O
,	,	19	punct	O
it	PRP	19	nsubj	O
tends	VBZ	7	ccomp	O
to	TO	21	mark	O
freeze	VB	19	xcomp	O
up	RP	21	compound:prt	O
sometimes	RB	21	advmod	O
,	,	19	punct	O
but	CC	19	cc	O
thats	VBZ	19	conj	O
the	DT	30	det	O
only	RB	29	advmod	O
bad	JJ	30	amod	O
thing	NN	26	dobj	O
about	IN	33	case	O
this	DT	33	det	O
computer	NN	30	nmod	O
.	.	7	punct	O

No	DT	3	neg	O
backlit	JJ	3	amod	O
keyboard	NN	0	ROOT	B-ASP
,	,	3	punct	O
but	CC	6	cc	O
not	RB	3	cc	O
an	DT	8	det	O
issue	NN	3	conj	O
for	IN	10	case	O
me	PRP	8	nmod	O
.	.	3	punct	O

When	WRB	4	advmod	O
I	PRP	4	nsubj	O
finally	RB	4	advmod	O
had	VBD	0	ROOT	O
everything	NN	4	dobj	O
running	VBG	5	acl	O
with	IN	10	case	O
all	DT	10	det:predet	O
my	PRP$	10	nmod:poss	O
software	NN	6	nmod	B-ASP
installed	VBN	10	acl	O
I	PRP	13	nsubj	O
plugged	VBD	11	ccomp	O
in	IN	16	case	O
my	PRP$	16	nmod:poss	O
droid	NN	13	nmod	O
to	TO	18	mark	O
recharge	VB	13	xcomp	O
and	CC	18	cc	O
the	DT	21	det	O
system	NN	22	nsubj	B-ASP
crashed	VBD	18	conj	O
.	.	4	punct	O

I	PRP	5	nsubj	O
ca	MD	5	aux	O
n't	RB	5	neg	O
even	RB	5	advmod	O
turn	VB	0	ROOT	O
it	PRP	5	dobj	O
off	RP	5	compound:prt	O
.	.	5	punct	O

One	CD	2	nummod	O
suggestion	NN	7	nsubj	O
I	PRP	5	nsubj	O
do	VBP	5	aux	O
have	VB	2	acl:relcl	O
,	,	7	punct	O
is	VBZ	0	ROOT	O
to	TO	10	mark	O
not	RB	10	neg	O
bother	VB	7	xcomp	O
getting	VBG	10	xcomp	O
Microsoft	NNP	13	compound	B-ASP
office	NN	11	dobj	I-ASP
for	IN	16	case	I-ASP
the	DT	16	det	I-ASP
mac	NN	11	nmod	I-ASP
expecting	VBG	16	acl	O
it	PRP	20	nsubj	O
will	MD	20	aux	O
work	VB	17	ccomp	O
just	RB	24	advmod	O
like	IN	24	mark	O
you	PRP	24	nsubj	O
knew	VBD	20	advcl	O
it	PRP	24	dobj	O
to	TO	29	case	O
on	IN	29	case	O
a	DT	29	det	O
PC	NN	24	nmod	O
.	.	7	punct	O

Pairing	VBG	10	csubj	O
it	PRP	1	dobj	O
with	IN	5	case	O
an	DT	5	det	O
iPhone	NNP	1	nmod	O
is	VBZ	10	cop	O
a	DT	10	det	O
pure	JJ	10	amod	O
pleasure	NN	10	compound	O
talk	NN	0	ROOT	O
about	IN	13	case	O
painless	JJ	13	amod	O
syncing	NN	10	nmod	B-ASP
used	VBN	13	acl	O
to	TO	16	mark	O
take	VB	14	xcomp	O
me	PRP	16	dobj	O
forever	RB	16	advmod	O
now	RB	23	advmod	O
it	PRP	23	nsubj	O
's	VBZ	23	cop	O
a	DT	23	det	O
snap	NN	16	advcl	O
.	.	10	punct	O

I	PRP	2	nsubj	O
shopped	VBD	0	ROOT	O
around	RP	2	compound:prt	O
before	IN	5	mark	O
buying	VBG	2	advcl	O
.	.	2	punct	O

I	PRP	3	nsubj	O
also	RB	3	advmod	O
got	VBD	0	ROOT	O
the	DT	6	det	O
added	VBN	6	amod	O
bonus	NN	3	dobj	O
of	IN	12	case	O
a	DT	12	det	O
0	CD	12	nummod	B-ASP
inch	NN	12	compound	I-ASP
HD	NN	12	compound	I-ASP
Monitor	NNP	6	nmod	I-ASP
,	,	12	punct	O
which	WDT	16	nsubj	O
really	RB	16	advmod	O
helps	VBZ	12	acl:relcl	O
to	TO	18	mark	O
extend	VB	16	xcomp	O
my	PRP$	20	nmod:poss	O
screen	NN	18	dobj	B-ASP
and	CC	18	cc	O
keep	VB	18	conj	O
my	PRP$	24	nmod:poss	O
eyes	NNS	25	nsubj	O
fresh	JJ	22	xcomp	O
!	.	3	punct	O

Would	MD	2	aux	O
do	VB	0	ROOT	O
business	NN	2	dobj	O
again	RB	2	advmod	O
.	.	2	punct	O

The	DT	2	det	O
machine	NN	4	nsubj	O
is	VBZ	4	cop	O
slow	JJ	0	ROOT	O
to	TO	6	case	O
boot	NN	4	nmod	B-ASP
up	RB	6	advmod	I-ASP
and	CC	7	cc	O
occasionally	RB	7	conj	O
crashes	NNS	6	dep	O
completely	RB	6	advmod	O
.	.	4	punct	O

After	IN	2	mark	O
paying	VBG	12	advcl	O
several	JJ	4	advmod	O
hundred	CD	5	nummod	O
dollars	NNS	2	dobj	O
for	IN	8	case	O
this	DT	8	det	O
service	NN	2	nmod	B-ASP
,	,	12	punct	O
it	PRP	12	nsubj	O
is	VBZ	12	aux	O
frustrating	VBG	0	ROOT	O
that	IN	17	mark	O
you	PRP	17	nsubj	O
can	MD	17	aux	O
not	RB	17	neg	O
get	VB	12	ccomp	O
help	VB	17	xcomp	O
after	IN	20	case	O
hours	NNS	18	nmod	O
.	.	12	punct	O

I	PRP	3	nsubj	O
have	VBP	3	aux	O
had	VBD	0	ROOT	O
the	DT	7	det	O
luxury	NN	7	compound	O
-LRB-	-LRB-	7	punct	O
sarcasm	NN	3	dobj	O
-RRB-	-RRB-	7	punct	O
of	IN	10	mark	O
owning	VBG	7	acl	O
2	CD	10	dobj	O
of	IN	14	case	O
these	DT	14	det	O
laptops	NNS	11	nmod	O
.	.	3	punct	O

What	WP	3	dep	O
a	DT	3	det	O
waste	NN	0	ROOT	O
.	.	3	punct	O

It	PRP	6	nsubj	O
was	VBD	6	cop	O
a	DT	6	det	O
total	JJ	6	amod	O
Dhell	NN	6	compound	O
experience	NN	0	ROOT	O
that	IN	11	dobj	O
I	PRP	11	nsubj	O
will	MD	11	aux	O
never	RB	11	neg	O
repeat	VB	6	acl:relcl	O
.	.	6	punct	O

There	EX	2	expl	O
are	VBP	0	ROOT	O
a	DT	5	det	O
few	JJ	5	amod	O
flaws	NNS	2	nsubj	O
as	RB	5	cc	O
well	RB	6	mwe	O
that	IN	6	mwe	O
I	PRP	10	nsubj	O
noticed	VBD	5	conj	O
.	.	2	punct	O

Completely	RB	2	advmod	O
worth	JJ	0	ROOT	O
every	DT	6	det	O
single	JJ	6	amod	O
penny	NN	6	compound	O
dime	NN	2	dep	O
and	CC	6	cc	O
nickel	NN	6	conj	O
.	.	2	punct	O

I	PRP	2	nsubj	O
tried	VBD	0	ROOT	O
to	TO	4	mark	O
upgrade	VB	2	xcomp	O
it	PRP	4	dobj	O
to	TO	9	case	O
a	DT	9	det	O
newer	JJR	9	amod	O
version	NN	4	nmod	O
a	DT	11	det	O
couple	NN	14	nmod:npmod	O
of	IN	13	case	O
months	NNS	11	nmod	O
ago	RB	9	advmod	O
and	CC	9	cc	O
I	PRP	18	nsubj	O
still	RB	18	advmod	O
have	VBP	9	conj	O
the	DT	21	det	O
same	JJ	21	amod	O
problem	NN	18	dobj	O
.	.	2	punct	O

I	PRP	3	nsubj	O
did	VBD	3	aux	O
have	VB	0	ROOT	O
to	TO	5	mark	O
replace	VB	3	xcomp	O
the	DT	7	det	O
battery	NN	5	dobj	B-ASP
once	RB	5	advmod	O
,	,	3	punct	O
but	CC	3	cc	O
that	DT	16	nsubj	O
was	VBD	16	cop	O
only	RB	16	advmod	O
a	DT	16	det	O
couple	NN	16	compound	O
months	NNS	3	conj	O
ago	RB	16	advmod	O
and	CC	16	cc	O
it	PRP	22	nsubj	O
's	VBZ	22	aux	O
been	VBN	22	aux	O
working	VBG	16	conj	O
perfect	JJ	22	xcomp	O
ever	RB	22	advmod	O
since	IN	22	advmod	O
.	.	3	punct	O

In	IN	5	case	O
the	DT	5	det	O
past	JJ	5	amod	O
four	CD	5	nummod	O
years	NNS	8	nmod	O
I	PRP	8	nsubj	O
've	VBP	8	aux	O
had	VBD	0	ROOT	O
it	PRP	8	dobj	O
I	PRP	14	nsubj	O
have	VBP	14	aux	O
never	RB	14	neg	O
once	RB	14	advmod	O
gotten	VBN	9	acl:relcl	O
a	DT	16	det	O
virus	NN	14	dobj	O
.	.	8	punct	O

I	PRP	2	nsubj	O
love	VBP	0	ROOT	O
the	DT	5	det	O
operating	NN	5	compound	B-ASP
system	NN	2	dobj	I-ASP
and	CC	5	cc	O
the	DT	9	det	O
preloaded	JJ	9	amod	B-ASP
software	NN	5	conj	I-ASP
.	.	2	punct	O

They	PRP	3	nsubj	O
were	VBD	3	cop	O
great	JJ	0	ROOT	O
in	IN	5	mark	O
handling	VBG	3	advcl	O
this	DT	7	det	O
problem	NN	5	dobj	O
,	,	3	punct	O
and	CC	3	cc	O
I	PRP	12	nsubj	O
'm	VBP	12	aux	O
looking	VBG	3	conj	O
forward	RB	12	advmod	O
in	IN	15	mark	O
purchasing	VBG	12	advcl	O
additonal	JJ	17	amod	O
products	NNS	15	dobj	O
from	IN	19	case	O
them	PRP	15	nmod	O
in	IN	22	case	O
the	DT	22	det	O
future	NN	15	nmod	O
.	.	3	punct	O

I	PRP	3	nsubj	O
've	VBP	3	aux	O
tried	VBN	0	ROOT	O
going	VBG	3	xcomp	O
back	RB	4	advmod	O
to	TO	7	case	O
XL	NNP	4	nmod	O
but	CC	3	cc	O
there	EX	11	expl	O
still	RB	11	advmod	O
problems	NNS	3	conj	O
.	.	3	punct	O

The	DT	3	det	O
best	JJS	3	amod	O
thing	NN	9	nsubj	O
about	IN	6	case	O
this	DT	6	det	O
laptop	NN	3	nmod	O
is	VBZ	9	cop	O
the	DT	9	det	O
price	NN	0	ROOT	B-ASP
along	IN	12	case	O
with	IN	12	case	O
some	DT	9	nmod	O
of	IN	16	case	O
the	DT	16	det	O
newer	JJR	16	amod	O
features	NNS	12	nmod	B-ASP
.	.	9	punct	O

After	IN	3	case	O
numerous	JJ	3	amod	O
attempts	NNS	18	nmod	O
of	IN	5	mark	O
trying	VBG	3	acl	O
-LRB-	-LRB-	5	punct	O
including	VBG	8	mark	O
setting	VBG	5	advcl	O
the	DT	10	det	O
clock	NN	8	dobj	B-ASP
in	IN	13	case	I-ASP
BIOS	NN	13	compound	I-ASP
setup	NN	10	nmod	I-ASP
directly	RB	8	advmod	O
-RRB-	-RRB-	5	punct	O
,	,	18	punct	O
I	PRP	18	nsubj	O
gave	VBD	0	ROOT	O
up	RP	18	compound:prt	O
-LRB-	-LRB-	24	punct	O
I	PRP	24	nsubj	O
am	VBP	24	cop	O
a	DT	24	det	O
techie	NN	18	dep	O
-RRB-	-RRB-	24	punct	O
.	.	18	punct	O

YOU	PRP	4	nsubj	O
WILL	MD	4	aux	O
NOT	RB	4	advmod	O
BE	VB	0	ROOT	O
ABLE	JJ	4	xcomp	O
TO	TO	5	dep	O
TALK	NNP	6	dobj	O
TO	TO	12	case	O
AN	DT	12	det	O
AMERICAN	NNP	12	compound	O
WARRANTY	NNP	12	compound	B-ASP
SERVICE	NNP	7	nmod	I-ASP
IS	VBZ	7	dep	O
OUT	NNP	13	nsubj	O
OF	IN	16	case	O
COUNTRY	NNP	14	nmod	O
.	.	4	punct	O

But	CC	6	cc	O
it	PRP	6	nsubj	O
may	MD	6	aux	O
be	VB	6	cop	O
potentially	RB	6	advmod	O
hundreds	NNS	0	ROOT	O
or	CC	6	cc	O
thousands	NNS	6	conj	O
in	IN	12	case	O
the	DT	12	det	O
near	JJ	12	amod	O
future	NN	6	nmod	O
.	.	6	punct	O

Has	VBZ	2	aux	O
met	VBN	0	ROOT	O
or	CC	2	cc	O
exceeded	VBN	2	conj	O
my	PRP$	6	nmod:poss	O
needs	NNS	2	dobj	O
for	IN	11	case	O
a	DT	11	det	O
compact	JJ	11	amod	O
travel	NN	11	compound	O
device	NN	6	nmod	O
.	.	2	punct	O

